VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE	row_duration_sec	duration_sec	word_count
3Uu9_GGILmc	3Uu9_GGILmc-5-rgb_front	3Uu9_GGILmc_17	3Uu9_GGILmc_17-5-rgb_front	92.79	96.72	Again, you want to keep it natural.	3.9299999999999926	3.9299999999999926	7
3Uu9_GGILmc	3Uu9_GGILmc-8-rgb_front	3Uu9_GGILmc_17	3Uu9_GGILmc_17-8-rgb_front	93.97	96.74	Again, you want to keep it natural.	2.769999999999996	2.769999999999996	7
3Uu9_GGILmc	3Uu9_GGILmc-5-rgb_front	3Uu9_GGILmc_18	3Uu9_GGILmc_18-5-rgb_front	97.01	100.03	Just add a little bit and a little bit more.	3.019999999999996	3.019999999999996	10
3Uu9_GGILmc	3Uu9_GGILmc-8-rgb_front	3Uu9_GGILmc_18	3Uu9_GGILmc_18-8-rgb_front	97.13	98.69	Just add a little bit and a little bit more.	1.5600000000000025	1.5600000000000023	10
3Uu9_GGILmc	3Uu9_GGILmc-5-rgb_front	3Uu9_GGILmc_2	3Uu9_GGILmc_2-5-rgb_front	11.46	18.98	We've done enough with the eyes that you can just maybe do a little eyeliner, a little mascara, and you're done.	7.52	7.52	21
3Uu9_GGILmc	3Uu9_GGILmc-8-rgb_front	3Uu9_GGILmc_2	3Uu9_GGILmc_2-8-rgb_front	10.63	17.03	We've done enough with the eyes that you can just maybe do a little eyeliner, a little mascara, and you're done.	6.4	6.4	21
3Uu9_GGILmc	3Uu9_GGILmc-5-rgb_front	3Uu9_GGILmc_20	3Uu9_GGILmc_20-5-rgb_front	100.82	103.03	Keep your eyes open.	2.210000000000008	2.210000000000008	4
3Uu9_GGILmc	3Uu9_GGILmc-8-rgb_front	3Uu9_GGILmc_20	3Uu9_GGILmc_20-8-rgb_front	99.99	101.8	Keep your eyes open.	1.8100000000000025	1.8100000000000023	4
3Uu9_GGILmc	3Uu9_GGILmc-8-rgb_front	3Uu9_GGILmc_21	3Uu9_GGILmc_21-8-rgb_front	109.06	113.55	Just blend, blend, blend until you get your desired look.	4.489999999999995	4.489999999999995	10
3Uu9_GGILmc	3Uu9_GGILmc-5-rgb_front	3Uu9_GGILmc_22	3Uu9_GGILmc_22-5-rgb_front	117.28	120.22	That's about as far as I want to go with it right there.	2.9399999999999977	2.9399999999999977	13
3Uu9_GGILmc	3Uu9_GGILmc-8-rgb_front	3Uu9_GGILmc_22	3Uu9_GGILmc_22-8-rgb_front	115.47	118.18	That's about as far as I want to go with it right there.	2.710000000000008	2.710000000000008	13
3Uu9_GGILmc	3Uu9_GGILmc-5-rgb_front	3Uu9_GGILmc_23	3Uu9_GGILmc_23-5-rgb_front	120.36	125.73	You can add more and more if you want a little bit more drama.	5.3700000000000045	5.3700000000000045	14
3Uu9_GGILmc	3Uu9_GGILmc-8-rgb_front	3Uu9_GGILmc_23	3Uu9_GGILmc_23-8-rgb_front	119.25	122.99	You can add more and more if you want a little bit more drama.	3.739999999999995	3.739999999999995	14
3Uu9_GGILmc	3Uu9_GGILmc-5-rgb_front	3Uu9_GGILmc_24	3Uu9_GGILmc_24-5-rgb_front	125.98	132.38	As far as the natural crease goes, you want to keep it very, very subtle.	6.399999999999992	6.3999999999999915	15
3Uu9_GGILmc	3Uu9_GGILmc-8-rgb_front	3Uu9_GGILmc_24	3Uu9_GGILmc_24-8-rgb_front	126.62	131.72	As far as the natural crease goes, you want to keep it very, very subtle.	5.099999999999994	5.099999999999994	15
3Uu9_GGILmc	3Uu9_GGILmc-5-rgb_front	3Uu9_GGILmc_3	3Uu9_GGILmc_3-5-rgb_front	19.21	25.25	I just want to show you that you can put a little more oomph into it.	6.039999999999999	6.039999999999999	16
3Uu9_GGILmc	3Uu9_GGILmc-8-rgb_front	3Uu9_GGILmc_3	3Uu9_GGILmc_3-8-rgb_front	17.1	24.03	I just want to show you that you can put a little more oomph into it.	6.93	6.93	16
3Uu9_GGILmc	3Uu9_GGILmc-5-rgb_front	3Uu9_GGILmc_4	3Uu9_GGILmc_4-5-rgb_front	25.39	33.33	Take a kind of a neutral plumy brown and do a nice crease with it.	7.939999999999998	7.939999999999998	15
3Uu9_GGILmc	3Uu9_GGILmc-8-rgb_front	3Uu9_GGILmc_4	3Uu9_GGILmc_4-8-rgb_front	24.76	31.98	Take a kind of a neutral plumy brown and do a nice crease with it.	7.219999999999999	7.219999999999999	15
3Uu9_GGILmc	3Uu9_GGILmc-5-rgb_front	3Uu9_GGILmc_5	3Uu9_GGILmc_5-5-rgb_front	33.6	36.77	This is also the same color I'm going to use as eyeliner.	3.1700000000000017	3.1700000000000017	12
3Uu9_GGILmc	3Uu9_GGILmc-8-rgb_front	3Uu9_GGILmc_5	3Uu9_GGILmc_5-8-rgb_front	32.03	35.04	This is also the same color I'm going to use as eyeliner.	3.009999999999998	3.009999999999998	12
3Uu9_GGILmc	3Uu9_GGILmc-5-rgb_front	3Uu9_GGILmc_6	3Uu9_GGILmc_6-5-rgb_front	36.87	39.43	They're all going to coordinate really pretty.	2.5600000000000023	2.5600000000000023	7
3Uu9_GGILmc	3Uu9_GGILmc-8-rgb_front	3Uu9_GGILmc_6	3Uu9_GGILmc_6-8-rgb_front	35.79	38.56	They're all going to coordinate really pretty.	2.770000000000003	2.770000000000003	7
3Uu9_GGILmc	3Uu9_GGILmc-5-rgb_front	3Uu9_GGILmc_7	3Uu9_GGILmc_7-5-rgb_front	39.77	42.07	Again, a little bit goes a long way.	2.299999999999997	2.299999999999997	8
3Uu9_GGILmc	3Uu9_GGILmc-8-rgb_front	3Uu9_GGILmc_7	3Uu9_GGILmc_7-8-rgb_front	39.25	41.59	Again, a little bit goes a long way.	2.3400000000000034	2.3400000000000034	8
3Uu9_GGILmc	3Uu9_GGILmc-5-rgb_front	3Uu9_GGILmc_8	3Uu9_GGILmc_8-5-rgb_front	42.17	47.64	I'm using a crease brush, which is like a pointy fluffy brush.	5.469999999999999	5.469999999999999	12
3Uu9_GGILmc	3Uu9_GGILmc-8-rgb_front	3Uu9_GGILmc_8	3Uu9_GGILmc_8-8-rgb_front	41.91	47.57	I'm using a crease brush, which is like a pointy fluffy brush.	5.660000000000004	5.660000000000004	12
3Uu9_GGILmc	3Uu9_GGILmc-5-rgb_front	3Uu9_GGILmc_9	3Uu9_GGILmc_9-5-rgb_front	47.67	51.61	I'm just going to dip it in ever so lightly.	3.9399999999999977	3.9399999999999977	10
3Uu9_GGILmc	3Uu9_GGILmc-8-rgb_front	3Uu9_GGILmc_9	3Uu9_GGILmc_9-8-rgb_front	47.83	51.65	I'm just going to dip it in ever so lightly.	3.82	3.8200000000000003	10
3Uvzt6qUudA	3Uvzt6qUudA-5-rgb_front	3Uvzt6qUudA_0	3Uvzt6qUudA_0-5-rgb_front	0.06	5.96	So Lisa letâs go over some healthier sugar choices.	5.9	5.9	9
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_0	3WEwTZHf8kI_0-5-rgb_front	0.44	4.19	Well, are you in like or are you in love?	3.75	3.7500000000000004	10
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_1	3WEwTZHf8kI_1-5-rgb_front	4.19	6.74	How do you know if you love him?	2.55	2.55	8
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_10	3WEwTZHf8kI_10-5-rgb_front	49.34	53.27	Or are you in love with him?	3.93	3.9299999999999997	7
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_11	3WEwTZHf8kI_11-5-rgb_front	53.27	59.13	Oftentimes, we are in love with love itself.	5.859999999999999	5.859999999999999	8
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_12	3WEwTZHf8kI_12-5-rgb_front	59.13	62.72	It's so nice, it's springtime, or whatever.	3.5899999999999963	3.5899999999999963	7
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_13	3WEwTZHf8kI_13-5-rgb_front	62.73	66.16	And we decide that we're going to be in love.	3.43	3.4299999999999997	10
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_14	3WEwTZHf8kI_14-5-rgb_front	66.16	69.35	Well, that's nice, but it doesn't work.	3.1899999999999977	3.1899999999999977	7
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_15	3WEwTZHf8kI_15-5-rgb_front	69.35	75.55	You need to define where your love is.	6.200000000000003	6.200000000000003	8
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_16	3WEwTZHf8kI_16-5-rgb_front	78.18	85.37	If you are in love with him, you will feel it intrinsically.	7.189999999999998	7.189999999999998	12
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_17	3WEwTZHf8kI_17-5-rgb_front	85.37	87.62	You are going to feel it from the inside.	2.25	2.25	9
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_19	3WEwTZHf8kI_19-5-rgb_front	95.93	97.75	You have to ask yourself.	1.8199999999999927	1.8199999999999932	5
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_20	3WEwTZHf8kI_20-5-rgb_front	97.75	101.71	And I know this may sound strange, but please listen.	3.9599999999999937	3.9599999999999937	10
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_21	3WEwTZHf8kI_21-5-rgb_front	101.71	107.61	Go to the mirror, one of Dr. Paul's recommendations and one of Dr. Paul's remedies.	5.900000000000006	5.900000000000006	15
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_22	3WEwTZHf8kI_22-5-rgb_front	107.6	110.9	Look at yourself in the mirror.	3.300000000000012	3.3000000000000114	6
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_24	3WEwTZHf8kI_24-5-rgb_front	124.27	129.45	When you do that, an interesting thing happens.	5.179999999999993	5.179999999999993	8
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_25	3WEwTZHf8kI_25-5-rgb_front	129.45	134.3	You can't lie to yourself.	4.850000000000023	4.850000000000023	5
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_26	3WEwTZHf8kI_26-5-rgb_front	134.3	142.22	And you will tell yourself the truth, because only you know what the truth is.	7.9199999999999875	7.9199999999999875	15
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_28	3WEwTZHf8kI_28-5-rgb_front	152.58	154.76	And that is the recommendation I make.	2.1799999999999784	2.1799999999999784	7
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_29	3WEwTZHf8kI_29-5-rgb_front	154.76	158.06	That is how to do it.	3.300000000000012	3.3000000000000114	6
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_3	3WEwTZHf8kI_3-5-rgb_front	19.67	25.22	Now ladies, number one, you don't ask your girlfriends, am I in love with him?	5.549999999999997	5.549999999999997	15
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_30	3WEwTZHf8kI_30-5-rgb_front	158.06	161.29	And that goes for so many things.	3.2299999999999898	3.2299999999999898	7
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_31	3WEwTZHf8kI_31-5-rgb_front	119.4	122.08	But it especially goes for a love interest.	2.6799999999999926	2.6799999999999926	8
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_33	3WEwTZHf8kI_33-5-rgb_front	123.31	127.32	And one thing you might want to watch too, watch the pupils of your eyes.	4.009999999999991	4.009999999999991	15
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_34	3WEwTZHf8kI_34-5-rgb_front	127.75	129.41	See if they open or see if they close.	1.6599999999999966	1.6599999999999966	9
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_35	3WEwTZHf8kI_35-5-rgb_front	129.41	132.23	A little body language there on your own behalf.	2.819999999999993	2.819999999999993	9
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_37	3WEwTZHf8kI_37-5-rgb_front	133.89	136.78	May your fantasies of today be your realties of tomorrow.	2.890000000000015	2.890000000000015	10
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_5	3WEwTZHf8kI_5-5-rgb_front	30.44	33.39	It has to come from within.	2.95	2.9499999999999993	6
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_8	3WEwTZHf8kI_8-5-rgb_front	43.2	45.21	Are you in like?	2.009999999999998	2.009999999999998	4
3WEwTZHf8kI	3WEwTZHf8kI-5-rgb_front	3WEwTZHf8kI_9	3WEwTZHf8kI_9-5-rgb_front	45.21	49.34	Are you in love with love?	4.130000000000003	4.130000000000003	6
3XJ68WnqyZ8	3XJ68WnqyZ8-8-rgb_front	3XJ68WnqyZ8_2	3XJ68WnqyZ8_2-8-rgb_front	25.39	28.66	With the glass cutter score the glass down the middle.	3.27	3.2699999999999996	10
3XJ68WnqyZ8	3XJ68WnqyZ8-8-rgb_front	3XJ68WnqyZ8_3	3XJ68WnqyZ8_3-8-rgb_front	28.67	32.13	This is one of the basic elements.	3.460000000000001	3.460000000000001	7
3XJ68WnqyZ8	3XJ68WnqyZ8-8-rgb_front	3XJ68WnqyZ8_4	3XJ68WnqyZ8_4-8-rgb_front	34.43	38.95	Firmly grip the pliers or the breaker, the choice, breaker, and break the glass.	4.520000000000003	4.520000000000003	14
3XJ68WnqyZ8	3XJ68WnqyZ8-8-rgb_front	3XJ68WnqyZ8_5	3XJ68WnqyZ8_5-8-rgb_front	41.74	46.68	This is one of the most basic elements of glass on glass tile work.	4.939999999999998	4.939999999999998	14
3XJ68WnqyZ8	3XJ68WnqyZ8-8-rgb_front	3XJ68WnqyZ8_6	3XJ68WnqyZ8_6-8-rgb_front	49.64	55.84	The majority of her work is now is now on glass on glass mosaics.	6.200000000000003	6.200000000000003	14
3XJ68WnqyZ8	3XJ68WnqyZ8-8-rgb_front	3XJ68WnqyZ8_7	3XJ68WnqyZ8_7-8-rgb_front	55.83	58.33	With most pieces being the format to hang as a stained glass window.	2.5	2.5	13
3_EsFz2QLws	3_EsFz2QLws-5-rgb_front	3_EsFz2QLws_0	3_EsFz2QLws_0-5-rgb_front	0.22	5.92	I've always thought a really fun part of tennis is dressing up for it.	5.7	5.7	14
3_EsFz2QLws	3_EsFz2QLws-8-rgb_front	3_EsFz2QLws_0	3_EsFz2QLws_0-8-rgb_front	0.57	4.41	I've always thought a really fun part of tennis is dressing up for it.	3.84	3.8400000000000003	14
3_EsFz2QLws	3_EsFz2QLws-5-rgb_front	3_EsFz2QLws_2	3_EsFz2QLws_2-5-rgb_front	20.34	28.29	If you get other types of shoes, such as running shoes, those can mark up the court.	7.949999999999999	7.949999999999999	17
3_EsFz2QLws	3_EsFz2QLws-8-rgb_front	3_EsFz2QLws_2	3_EsFz2QLws_2-8-rgb_front	20.17	26.4	If you get other types of shoes, such as running shoes, those can mark up the court.	6.229999999999997	6.229999999999997	17
3_EsFz2QLws	3_EsFz2QLws-5-rgb_front	3_EsFz2QLws_3	3_EsFz2QLws_3-5-rgb_front	28.91	34.99	You also want to be sure that you have very comfortable socks because you're on your feet a lot.	6.080000000000002	6.080000000000002	19
3_EsFz2QLws	3_EsFz2QLws-8-rgb_front	3_EsFz2QLws_3	3_EsFz2QLws_3-8-rgb_front	27.81	33.87	You also want to be sure that you have very comfortable socks because you're on your feet a lot.	6.059999999999999	6.059999999999999	19
3_EsFz2QLws	3_EsFz2QLws-5-rgb_front	3_EsFz2QLws_4	3_EsFz2QLws_4-5-rgb_front	35.58	38.13	Matches can be really long.	2.5500000000000043	2.5500000000000043	5
3_EsFz2QLws	3_EsFz2QLws-8-rgb_front	3_EsFz2QLws_4	3_EsFz2QLws_4-8-rgb_front	35.02	37.12	Matches can be really long.	2.0999999999999943	2.0999999999999943	5
3_EsFz2QLws	3_EsFz2QLws-5-rgb_front	3_EsFz2QLws_6	3_EsFz2QLws_6-5-rgb_front	49.07	55.54	Now, the Wimbledon white is a classic color to wear for tennis.	6.469999999999999	6.469999999999999	12
3_EsFz2QLws	3_EsFz2QLws-8-rgb_front	3_EsFz2QLws_6	3_EsFz2QLws_6-8-rgb_front	49.57	55.15	Now, the Wimbledon white is a classic color to wear for tennis.	5.579999999999998	5.579999999999998	12
3_EsFz2QLws	3_EsFz2QLws-5-rgb_front	3_EsFz2QLws_7	3_EsFz2QLws_7-5-rgb_front	55.91	63.35	You can get lots of other colors but, if you're looking for the more formal look, I really do recommend the white color.	7.440000000000005	7.440000000000005	23
3_EsFz2QLws	3_EsFz2QLws-8-rgb_front	3_EsFz2QLws_7	3_EsFz2QLws_7-8-rgb_front	56.24	62.67	You can get lots of other colors but, if you're looking for the more formal look, I really do recommend the white color.	6.43	6.43	23
3aKE_Fh3JaQ	3aKE_Fh3JaQ-5-rgb_front	3aKE_Fh3JaQ_0	3aKE_Fh3JaQ_0-5-rgb_front	1.21	7.89	Now we're going to be talking about how to grip the racquet.	6.68	6.68	12
3aKE_Fh3JaQ	3aKE_Fh3JaQ-8-rgb_front	3aKE_Fh3JaQ_0	3aKE_Fh3JaQ_0-8-rgb_front	1.21	8.41	Now we're going to be talking about how to grip the racquet.	7.2	7.2	12
3aKE_Fh3JaQ	3aKE_Fh3JaQ-5-rgb_front	3aKE_Fh3JaQ_1	3aKE_Fh3JaQ_1-5-rgb_front	7.89	15.83	How to grip the racquet is very important, it's going to help you in different shots for a specific shot.	7.94	7.94	20
3aKE_Fh3JaQ	3aKE_Fh3JaQ-8-rgb_front	3aKE_Fh3JaQ_1	3aKE_Fh3JaQ_1-8-rgb_front	8.41	14.83	How to grip the racquet is very important, it's going to help you in different shots for a specific shot.	6.42	6.42	20
3aKE_Fh3JaQ	3aKE_Fh3JaQ-5-rgb_front	3aKE_Fh3JaQ_2	3aKE_Fh3JaQ_2-5-rgb_front	17.08	24.52	One type of grip in the racquet is better for than other shots.	7.440000000000001	7.440000000000001	13
3aKE_Fh3JaQ	3aKE_Fh3JaQ-8-rgb_front	3aKE_Fh3JaQ_2	3aKE_Fh3JaQ_2-8-rgb_front	18.23	22.59	One type of grip in the racquet is better for than other shots.	4.359999999999999	4.359999999999999	13
3aKE_Fh3JaQ	3aKE_Fh3JaQ-8-rgb_front	3aKE_Fh3JaQ_3	3aKE_Fh3JaQ_3-8-rgb_front	22.59	29.44	We're going to start with the basic beginner forehand grip.	6.850000000000001	6.850000000000001	10
3bw1RCf2ZrY	3bw1RCf2ZrY-3-rgb_front	3bw1RCf2ZrY_11	3bw1RCf2ZrY_11-3-rgb_front	60.06	66.63	It gives you that little bit of flavor while keeping that crisp vodka that you like.	6.569999999999993	6.569999999999993	16
3bw1RCf2ZrY	3bw1RCf2ZrY-3-rgb_front	3bw1RCf2ZrY_2	3bw1RCf2ZrY_2-3-rgb_front	11.12	14.95	And I'm going to tell you about the best Smirnoff vodka.	3.83	3.83	11
3bw1RCf2ZrY	3bw1RCf2ZrY-3-rgb_front	3bw1RCf2ZrY_3	3bw1RCf2ZrY_3-3-rgb_front	14.95	19.62	Now there's a lot of different flavors and Smirnoff has been around for awhile obviously.	4.670000000000002	4.670000000000002	15
3bw1RCf2ZrY	3bw1RCf2ZrY-3-rgb_front	3bw1RCf2ZrY_4	3bw1RCf2ZrY_4-3-rgb_front	19.61	21.6	My favorite though is the classic.	1.990000000000002	1.990000000000002	6
3bw1RCf2ZrY	3bw1RCf2ZrY-3-rgb_front	3bw1RCf2ZrY_5	3bw1RCf2ZrY_5-3-rgb_front	21.6	27.89	Just your red label eighty proof Smirnoff vodka.	6.289999999999999	6.289999999999999	8
3bw1RCf2ZrY	3bw1RCf2ZrY-3-rgb_front	3bw1RCf2ZrY_6	3bw1RCf2ZrY_6-3-rgb_front	27.89	32.72	It's consistently ranked in the top ten over the past, over the past decade.	4.829999999999998	4.829999999999998	14
3bw1RCf2ZrY	3bw1RCf2ZrY-3-rgb_front	3bw1RCf2ZrY_7	3bw1RCf2ZrY_7-3-rgb_front	32.73	38.05	And there's a clean crisp flavor to it that can not be beat.	5.32	5.32	13
3bw1RCf2ZrY	3bw1RCf2ZrY-3-rgb_front	3bw1RCf2ZrY_9	3bw1RCf2ZrY_9-3-rgb_front	48.5	51.28	It's a nice flavor, it's not to sweet and it's extremely versatile.	2.780000000000001	2.780000000000001	12
3dCgOOUXZBY	3dCgOOUXZBY-8-rgb_front	3dCgOOUXZBY_10	3dCgOOUXZBY_10-8-rgb_front	73.84	75.52	Then we'll move on from there.	1.6799999999999926	1.6799999999999926	6
3dCgOOUXZBY	3dCgOOUXZBY-8-rgb_front	3dCgOOUXZBY_2	3dCgOOUXZBY_2-8-rgb_front	25.36	28.57	Now one way to clean up your pattern a lot is use both sticks.	3.210000000000001	3.210000000000001	14
3dCgOOUXZBY	3dCgOOUXZBY-8-rgb_front	3dCgOOUXZBY_3	3dCgOOUXZBY_3-8-rgb_front	28.85	36.79	So instead of just controlling the crystal stick at the top of its throw, you should also push down on the bottom with your other stick like this.	7.939999999999998	7.939999999999998	28
3dCgOOUXZBY	3dCgOOUXZBY-8-rgb_front	3dCgOOUXZBY_4	3dCgOOUXZBY_4-8-rgb_front	37.48	41.36	Now if you notices the stick, the crystal stick is actually doing the same thing whether I do this, or whether I do this.	3.8800000000000026	3.8800000000000026	24
3dCgOOUXZBY	3dCgOOUXZBY-8-rgb_front	3dCgOOUXZBY_5	3dCgOOUXZBY_5-8-rgb_front	41.47	43.15	It really shouldn't change.	1.6799999999999995	1.6799999999999997	4
3dCgOOUXZBY	3dCgOOUXZBY-8-rgb_front	3dCgOOUXZBY_6	3dCgOOUXZBY_6-8-rgb_front	43.15	50.75	All that's happening is that I'm getting a little more control over the stick because I have two of my control stick in contact with it, instead of just one like this.	7.600000000000001	7.600000000000001	32
3dCgOOUXZBY	3dCgOOUXZBY-8-rgb_front	3dCgOOUXZBY_8	3dCgOOUXZBY_8-8-rgb_front	62.3	66.58	So in review, I want you to practice this, and try to get that timing as close as possible.	4.280000000000001	4.280000000000001	19
3dCgOOUXZBY	3dCgOOUXZBY-8-rgb_front	3dCgOOUXZBY_9	3dCgOOUXZBY_9-8-rgb_front	66.58	73.0	Get this tick-tock pattern down, and start doing it with both sticks just like this on either side of the center point.	6.420000000000002	6.420000000000002	22
3dFKahxY0KI	3dFKahxY0KI-5-rgb_front	3dFKahxY0KI_4	3dFKahxY0KI_4-5-rgb_front	60.4	65.42	That's what we do when we do a couples' massage.	5.020000000000003	5.020000000000003	10
3dO7BI93adU	3dO7BI93adU-5-rgb_front	3dO7BI93adU_0	3dO7BI93adU_0-5-rgb_front	0.36	5.13	The most important thing is probably to know when your team is playing.	4.77	4.77	13
3dO7BI93adU	3dO7BI93adU-5-rgb_front	3dO7BI93adU_1	3dO7BI93adU_1-5-rgb_front	5.13	12.93	If you've chosen a team, maybe you're new to baseball but you've chosen a team, you've got to know where to find their schedule.	7.8	7.8	24
3dO7BI93adU	3dO7BI93adU-5-rgb_front	3dO7BI93adU_10	3dO7BI93adU_10-5-rgb_front	79.42	82.84	That's kind of ticketing and scheduling in a nutshell.	3.4200000000000017	3.4200000000000017	9
3dO7BI93adU	3dO7BI93adU-5-rgb_front	3dO7BI93adU_11	3dO7BI93adU_11-5-rgb_front	82.84	85.27	But, obviously keep track of that schedule and it's very important.	2.4299999999999926	2.4299999999999926	11
3dO7BI93adU	3dO7BI93adU-5-rgb_front	3dO7BI93adU_12	3dO7BI93adU_12-5-rgb_front	85.29	89.7	If you play fantasy sports, another great way to keep track of the schedule.	4.409999999999997	4.409999999999997	14
3dO7BI93adU	3dO7BI93adU-5-rgb_front	3dO7BI93adU_2	3dO7BI93adU_2-5-rgb_front	12.93	17.9	And I will say the easiest place is just to go to their team website.	4.969999999999999	4.969999999999999	15
3dO7BI93adU	3dO7BI93adU-5-rgb_front	3dO7BI93adU_4	3dO7BI93adU_4-5-rgb_front	42.58	48.95	And also it's very important to look at that schedule because let's say you do have kids, you've got to make sure that you have that opportunity to schedule for the summer.	6.3700000000000045	6.3700000000000045	32
3dO7BI93adU	3dO7BI93adU-5-rgb_front	3dO7BI93adU_6	3dO7BI93adU_6-5-rgb_front	59.14	64.36	So it's very important to look at the schedule ahead of time and kind of plan it out.	5.219999999999999	5.219999999999999	18
3dO7BI93adU	3dO7BI93adU-5-rgb_front	3dO7BI93adU_7	3dO7BI93adU_7-5-rgb_front	64.36	70.75	And I will say teams like the Red Sox, Yankees sell out fast so it's important to look at the schedule ahead of time.	6.390000000000001	6.390000000000001	24
3dO7BI93adU	3dO7BI93adU-5-rgb_front	3dO7BI93adU_8	3dO7BI93adU_8-5-rgb_front	70.76	74.05	If you want to see them, you've got to get those tickets early.	3.289999999999992	3.289999999999992	13
3dO7BI93adU	3dO7BI93adU-5-rgb_front	3dO7BI93adU_9	3dO7BI93adU_9-5-rgb_front	74.06	79.42	It'll be hard to wait until the last second because most likely it will be sold out.	5.359999999999999	5.359999999999999	17
3daeOlNR8_A	3daeOlNR8_A-5-rgb_front	3daeOlNR8_A_0	3daeOlNR8_A_0-5-rgb_front	0.12	5.8	We're here today to talk about health concerns relating to the litter box.	5.68	5.68	13
3daeOlNR8_A	3daeOlNR8_A-5-rgb_front	3daeOlNR8_A_10	3daeOlNR8_A_10-5-rgb_front	100.99	105.56	You still want to handle the litter box with care.	4.570000000000007	4.570000000000007	10
3daeOlNR8_A	3daeOlNR8_A-5-rgb_front	3daeOlNR8_A_12	3daeOlNR8_A_12-5-rgb_front	116.46	120.77	That means, like this is a brand new litter box.	4.310000000000002	4.310000000000002	10
3daeOlNR8_A	3daeOlNR8_A-5-rgb_front	3daeOlNR8_A_14	3daeOlNR8_A_14-5-rgb_front	138.47	142.42	So you want to change out that litter box.	3.9499999999999886	3.9499999999999886	9
3daeOlNR8_A	3daeOlNR8_A-5-rgb_front	3daeOlNR8_A_15	3daeOlNR8_A_15-5-rgb_front	142.42	149.83	In the meanwhile, you know, there's lots of different kinds of litter that have lots of different claims.	7.410000000000025	7.410000000000025	18
3daeOlNR8_A	3daeOlNR8_A-5-rgb_front	3daeOlNR8_A_19	3daeOlNR8_A_19-5-rgb_front	177.41	185.19	The problem with that, is even though you're getting rid of all the solids, they still leave bacteria behind.	7.780000000000001	7.780000000000001	19
3daeOlNR8_A	3daeOlNR8_A-5-rgb_front	3daeOlNR8_A_22	3daeOlNR8_A_22-5-rgb_front	206.48	211.04	But mainly to keep down the amount of bacteria that's going to build up in the box.	4.560000000000002	4.560000000000002	17
3daeOlNR8_A	3daeOlNR8_A-5-rgb_front	3daeOlNR8_A_23	3daeOlNR8_A_23-5-rgb_front	211.04	215.67	You're going to want to mix up a ten percent bleach solution.	4.629999999999996	4.6299999999999955	12
3daeOlNR8_A	3daeOlNR8_A-5-rgb_front	3daeOlNR8_A_24	3daeOlNR8_A_24-5-rgb_front	215.67	219.92	So that means for every one part bleach you have ten parts water.	4.25	4.25	13
3daeOlNR8_A	3daeOlNR8_A-5-rgb_front	3daeOlNR8_A_25	3daeOlNR8_A_25-5-rgb_front	219.92	221.31	And use that.	1.3900000000000148	1.3900000000000148	3
3daeOlNR8_A	3daeOlNR8_A-5-rgb_front	3daeOlNR8_A_26	3daeOlNR8_A_26-5-rgb_front	221.31	222.72	Put that in the bucket.	1.4099999999999966	1.4099999999999966	5
